"","...1","player","season","team","possessions","id","ast_100","fga_100","fta_100","mid_100","rim_100","three_100","pps","ppp_100","three_pps","rim_pps","mid_pps","stl_100","blk_100","fls_100","oreb_100","dreb_100","tot_reb_100","assisted_percentage","ast_percentage","rim_rate","three_rate","mid_rate","perim_rate","clusters","Hybrid","Perimeter","Interior","clusters_Hybrid","all_around","three_level_scorer","off_ball_wing","in_and_out_facilitator","clusters_perimeter","perimeter_scorer","spotup_shooter","perimeter_playmaker","stretch_shooter","clusters_interior","interior_facilitator","rim_roller","slasher","rebounder"
"1443",844,"ROMAD DEAN","NCAA 2022/2023","Fordham Rams",355.1616,169730,1.29625241228456,12.5235231077953,2.69668125849462,2.16195113068993,4.21347176065835,2.92169939166789,0.863663149626353,13.6673997679364,0.701050262565641,1.00793842960913,0.473706896551724,0.851666698235141,0.14170874169258,6.43312077367292,1.30597920530819,5.92600514408095,7.68390762904658,0.357719542392771,0.0408447167079571,0.336444603039513,0.172631224622744,0.233296921842167,0.546798285276354,1,0.871581840399185,0.106159438546131,0.0222587210546847,3,0.135413456775871,0.0109637733442376,0.709777436726218,0.0154271735528578,2,0.00424838699189609,0.0810894825109739,0.00105112521545756,0.0197704438278032,2,0.000219097388585904,0.0170175194783276,0.000885188675689185,0.00413691551208204
"1444",845,"RONALD POLITE III","NCAA 2022/2023","George Mason Patriots",1522.4832,147337,5.20790755352731,15.0368451561092,5.08245088062085,2.77323892545602,6.57186975545619,3.92587598943379,0.935226137849644,18.6877255224012,0.926646045072912,1.0422017601043,0.483182589033352,1.51318327915978,0.310237792552377,5.9252922074205,0.986241258523,4.94970472467048,6.18329078177357,0.296627466111237,0.170643565785275,0.437051102623487,0.18442957260415,0.26108375451607,0.50479411146175,1,0.999056253198534,0.000593805236136607,0.000349941565329064,4,0.0899345222150327,0.299481424833754,0.0614025613903367,0.548237744759411,3,2.7957082083979e-06,7.60214416587419e-07,0.000589386443496144,8.62870015478022e-07,1,0.000347290193205839,4.55712759034913e-07,1.67826946049348e-06,5.17389903697123e-07
"1445",848,"RYAN MARCUS","NCAA 2022/2023","Massachusetts",9.2544,111050,1.43552189172123,11.8965293484425,2.4458938336824,2.67613805605488,3.70426370735286,1.24223744279124,0.82922970075,12.8486306421064,0,0,0,0.940454232645544,0,7.3954127801087,0.791400021033727,4.65877821239922,6.04882376908506,0.283515803298446,0.0451426798659454,0.31137347699124,0.224951158247279,0.104420155358493,0.514044465814356,1,0.997768548270558,0.0015136226917354,0.000717829037706581,3,0.0192588850603107,0.00250254125047811,0.97208094683814,0.00392617512162928,2,1.03466187258425e-05,0.00147883272221562,2.46188330511161e-06,2.19814674888234e-05,2,1.16866715025764e-06,0.00070130559775315,4.90884002059307e-06,1.04459327825803e-05
"1446",852,"SEAN LOGAN","NCAA 2022/2023","Davidson Wildcats",186.7776,169592,1.39140271481984,11.0824173027183,2.90109464512926,2.29392462660195,3.57747559492237,1.5475357348181,0.811881139013491,11.9789898721407,0.613911290322581,0.949132121707168,0,0.806135961325536,0.884983137563478,7.626427698622,1.08063514647692,4.87838177674042,6.47216224983107,0.343252186442558,0.0427210395024883,0.32280643267646,0.20698775041067,0.139638825406666,0.517791282203481,1,0.993604463668743,0.00446059520710914,0.00193494112414783,3,0.138499016698959,0.0107454523851955,0.829255519260665,0.0151044753239236,2,5.59316582083153e-05,0.00420961336850682,1.31805676813336e-05,0.000181869612712667,2,5.7024850693225e-06,0.00182628678001026,2.41817622463048e-05,7.87700968219479e-05
"1447",853,"SEBASTIAN THOMAS","NCAA 2022/2023","Rhode Island Rams",1154.3424,147205,4.67285093481331,14.2386986848275,3.62173882564014,1.60652240125557,6.53539581284013,4.03683378417093,0.804308333341825,14.4261677103152,0.718584496870486,0.878568120774289,0.378965517241379,1.76518864723176,0.407142853420408,6.64066111649897,0.833823099731005,5.00498036428356,6.12734103670559,0.332476023346505,0.161659880581744,0.458988279582328,0.112827895077761,0.283511427099199,0.463377215188363,1,0.878811657147784,0.0479364429887912,0.0732518998634253,4,0.031781304429179,0.0358267079245408,0.0231888527710483,0.788014792023015,3,0.0085013620749657,0.00172055437173717,0.0358258800694386,0.0018886464726497,1,0.0547275619386483,0.0026272782122848,0.0130128140342795,0.00288424567821261
"1448",855,"TAFARA GAPARE","NCAA 2022/2023","Massachusetts",628.2624,169827,1.3829232821621,13.9957076276841,3.92173316241001,2.52383230411764,5.31133843166092,3.45723533573253,0.791860444477737,14.2417262803227,0.730974005637332,0.912327860169492,0.233566810344828,1.42598546559694,1.18733375902573,6.99301368926018,1.39107306148134,5.73698354164231,7.50670915484199,0.332995300893931,0.0434744961082372,0.379497669782332,0.180329024530735,0.247021117309851,0.529653964086487,1,0.964464290265419,0.0268165290272786,0.00871918070730226,1,0.651241839660906,0.0546561016870988,0.206760405407417,0.0518059435099974,2,0.0012248320301294,0.0183487270818058,0.000291191742627511,0.00695177817271596,2,9.44106958070442e-05,0.00596864608529834,0.000396863897328866,0.00225926002886801
"1449",856,"TERRENCE HARGROVE JR","NCAA 2022/2023","Saint Louis Billikens",1049.2416,22863,1.58137155585779,12.8596418967247,3.09008746448074,1.82920745070197,5.72172435191136,3.14593286758938,0.942964156085059,15.2413006788973,0.759372275501308,1.11181110755783,0.48121921182266,0.855882082696476,0.902430395904536,5.54726637763747,1.92036614564959,6.34723987047323,8.57054710449339,0.44248231522162,0.0471474477665793,0.44493652295004,0.142244042671815,0.244636117619312,0.465102669958063,1,0.887474527957846,0.0455877982262149,0.0669376738159391,1,0.660312302925962,0.0203301155157294,0.180191415142016,0.0266406943741383,4,0.00134530687507139,0.00460870062457193,0.000321322760346652,0.0393124679662249,4,0.000471215975015088,0.00678994524788475,0.00197219880827168,0.0577043137847676
"1450",858,"THEOFANIS STAMOULIS","NCAA 2022/2023","George Washington Colonials",10.944,116597,1.43324900793061,12.065112343924,2.44202121252614,2.67190088569604,3.69839868990856,1.33398006550209,0.819527135948619,12.8282872084837,0.665937670858393,0,0,0.938965197059582,0,7.38370350982185,0.790146985263199,4.65140189752439,6.03924657379717,0.283066908386138,0.0450712047697283,0.306536614370697,0.221456776325967,0.110565076186289,0.519955289502278,1,0.990158058420512,0.00697091989394881,0.00287102168553941,3,0.0197401113525563,0.00257436283941488,0.963805231744655,0.00403835248388542,2,4.89780132111318e-05,0.00680628602521385,1.16705569836177e-05,0.000103985298540214,2,4.80837897199996e-06,0.00280314717823825,2.01686548793128e-05,4.28974734498497e-05
"1451",861,"TOMMY GARDLER","NCAA 2022/2023","La Salle Explorers",10.2144,158079,1.43422959692901,11.9795933676135,2.4436919753326,2.67372892576362,3.7009290311451,1.33489273745865,0.82434986963866,12.8370639648152,0.665937670858393,0,0,0.939607610859987,0,7.48252882351848,0.790687581793582,4.65458425697664,6.0433784578704,0.283260574870214,0.045102041231011,0.308936114739123,0.223190290664786,0.111430554985906,0.519955289502278,1,0.990158058420512,0.00697091989394881,0.00287102168553941,3,0.0194678630429359,0.00253490510866259,0.964178620754009,0.00397666951490422,2,4.84147260879659e-05,0.00680816478898135,1.15293450154217e-05,0.000102811033864073,2,4.75023922329166e-06,0.00280392113206312,1.99368564089271e-05,4.24134578440784e-05
"1452",865,"TYLER BURTON","NCAA 2022/2023","Richmond Spiders",2002.0608,28004,2.23313065014528,20.2975967562263,7.88228253037733,2.53454538353512,9.30163116954261,6.97247252417551,0.961009115749321,25.9918451638281,0.815078769692423,1.14172744923125,0.559315491507977,1.99526085041025,0.588572908770634,4.50564211695324,1.61634805198289,8.88210174504873,10.7070073058049,0.384196562382638,0.0811246212381307,0.458262684063291,0.12486923520922,0.343512220087667,0.505459901381658,1,0.99936320468152,0.000402972295461989,0.000233823023017537,2,0.160324574876901,0.574513403646084,0.107515096249104,0.157010129909432,4,5.17009267373906e-05,7.03057598074644e-05,7.0196594310637e-06,0.00027394594948607,4,4.06980713136364e-06,4.08062558129557e-05,2.99387942570939e-05,0.000159008165816123
"1453",866,"TY LOCKLEAR","NCAA 2022/2023","Dayton Flyers",3.7248,169672,1.4430110854441,11.9585941719983,2.4586541913277,2.69009961000018,3.7235890472623,1.24871826130924,0.82922970075,12.915662628527,0,0,0,0.945360632176189,0,7.43399504018443,0.795528796849675,4.58873555922053,5.98603305718129,0.284994920256983,0.0453781916172012,0.31137347699124,0.224951158247279,0.104420155358493,0.514044465814356,1,0.997768548270558,0.0015136226917354,0.000717829037706581,3,0.0172492105006874,0.0022146712141898,0.97482872406174,0.0034759424939408,2,9.4421893159292e-06,0.00148185215962419,2.23626066538115e-06,2.0092082129895e-05,2,1.06170470983952e-06,0.000702737620845902,4.48031544251111e-06,9.54939670832867e-06
"1454",870,"WILL SMYTHE","NCAA 2022/2023","Loyola Chicago Ramblers",19.6992,147940,1.4215856763899,12.1528240342079,2.42214880872642,2.65015779311313,3.66830227968851,1.50901834933529,0.821614371986917,12.9097884207421,0.644103648863035,0,0,0.931324192364723,0.0929468979054617,7.50951103900577,0.783717016566881,4.52060334777074,5.89715417873344,0.299073193852906,0.0447044294213694,0.301847724394178,0.218069296951346,0.124170180123376,0.531355810663857,1,0.958094037073364,0.0319479678439005,0.00995799508273579,3,0.0223674417851719,0.00297106803768538,0.928097908537443,0.00465761871306334,2,0.00025477658870444,0.0310919715364543,6.11303443849812e-05,0.000540089374356787,2,1.89198757038785e-05,0.0096928070869789,7.88190162186324e-05,0.000167449103834372
"1455",872,"YURI COLLINS","NCAA 2022/2023","Saint Louis Billikens",1824.1152,22861,11.2590597449692,14.5037082819094,4.93210891835342,3.42022116877425,7.41126652216835,2.09128535251013,0.893792041062113,17.1473243990184,0.802764976958525,0.95546811945117,0.744024294670847,1.77134240292812,0.104155848345885,5.0617507411814,0.639929338756202,4.84798288201538,5.70935446452574,0.169471410102871,0.328453420997162,0.510991146409948,0.235817013297235,0.144189700444996,0.426495652500588,1,0.625485192623046,0.079461106846487,0.295053700530467,4,0.122673106342636,0.174138246435185,0.109421551982508,0.219252287862717,3,0.018992230509102,0.0127655528722391,0.0341616612909825,0.0135416621741633,1,0.126884797718901,0.0473815115289349,0.0705221066438593,0.0502652846387719
"1456",873,"ZACH RILEY","NCAA 2022/2023","Fordham Rams",403.008,156316,2.0761217087805,12.5240675899539,2.47119584972216,2.02253041874636,4.07531347573677,3.30561544027364,0.867299930376995,13.6304369291721,0.777315296566077,0.96712210307852,0.393375680580762,1.30345840446998,0.205593241436334,6.35924312459478,0.920501195478468,5.32050699765633,6.67811306441543,0.38266500788557,0.0672198515316203,0.325398553342665,0.161491496609992,0.263941041241682,0.566615504926605,1,0.681294647649438,0.28453049160125,0.0341748607493113,3,0.100712476859272,0.0113652933928276,0.546850739731429,0.0223661376659093,2,0.0376046031994695,0.192578223648173,0.00555419281551581,0.0487934719380921,2,0.000662320156887717,0.0231707810751811,0.00448820201606086,0.00585355750118161
"1457",874,"ZEB JACKSON","NCAA 2022/2023","VCU Rams",950.4,95542,3.75237732173644,13.4930903947891,4.63770734392605,2.11865549259006,5.90389684075853,3.20122536551812,0.850291673370075,15.7428867462061,0.635691032849956,1.01132462485156,0.546066810344828,2.04426833042983,0.249179708373784,6.11953283696185,0.719226290826112,4.61662267907824,5.65371252493234,0.387359128990854,0.116466706709524,0.437549639705857,0.157017809160181,0.237249234375129,0.47398309204265,1,0.927213650604264,0.0331308751908812,0.0396554742048545,4,0.0946620331050129,0.226475876544495,0.0558158285348617,0.550259912419895,1,0.025065641924305,0.00206340379645439,0.00396323293671288,0.00203859653340888,3,0.00471122172593951,0.00245762847990842,0.0300583332767336,0.00242829072227294
"1458",875,"ZIMI NWOKEJI","NCAA 2022/2023","Dayton Flyers",346.56,102689,1.87451179657571,12.5290282724699,3.21223919815344,2.3177858723243,4.95219717739505,2.01286016749132,0.789619480217031,12.9670306777961,0.620415377817057,0.914610797237916,0.339733542319749,1.07075564838801,0.356444242721716,7.47061243148525,1.52785399139344,5.74847675293154,7.73102520921626,0.330717612666265,0.055996338015432,0.395257881912242,0.184993266989203,0.160655728737893,0.466521510541778,1,0.894369366486981,0.0436309049610781,0.0619997285519413,1,0.791935550908396,0.00790232525977859,0.0829225454115586,0.011608944907248,4,0.00290730179194734,0.012722548770062,0.00051781593256166,0.027483238466507,4,0.000733731743619025,0.0181578788293152,0.00411720134409832,0.0389909166349088
"1459",878,"ALEX ANAMEKWE","NCAA 2022/2023","Texas Longhorns",97.92,170456,1.41188328432063,12.1956246696136,2.25798472295587,2.47054012070312,4.28615171144102,1.49339010136119,0.864165382122656,13.421168724967,0.730489073881374,0.963385978428351,0,1.04149717821777,0,7.26048670756127,0.990541567237614,4.64745049306519,6.19064584083633,0.293551208975341,0.0438046046985438,0.351449952548994,0.202575939128291,0.122452940445281,0.480471618829135,1,0.951064180760158,0.0240874802536906,0.0248483389861513,3,0.0427526495300757,0.00548532238978057,0.89414125202352,0.00868495681678217,2,0.000138781273536217,0.0235262709315978,3.25669949037654e-05,0.000389861053652862,2,3.16009955420214e-05,0.0243036988509192,0.000134593219938468,0.000378445919751603
"1460",881,"AVERY ANDERSON III","NCAA 2022/2023","Oklahoma St.",997.9392,26585,4.39577350420683,15.5662617653218,5.94217008818659,3.7248302904804,6.01067401660736,3.61396416011371,0.842930327377386,18.542911563411,0.607481702358363,1.07887633396108,0.567789968652038,2.04563977644329,0.389460585872102,6.5134149224013,0.799946163266689,5.72684309925015,6.83729640407071,0.210211692828136,0.145196322831427,0.38613471283117,0.239288683862332,0.232166477385395,0.549744318931118,1,0.848853317957344,0.126612376980584,0.0245343050620724,2,0.0631743662856163,0.551184726672792,0.0411686279579049,0.19332559704103,3,0.045352068808411,0.00744577346138515,0.0658107053700615,0.00800382934072627,1,0.0127333201565548,0.00144098547435331,0.00880989451544353,0.00155010491572071
"1461",882,"BENNY SCHRODER","NCAA 2022/2023","Oklahoma Sooners",46.656,170076,1.38683775014024,12.5811715555971,2.6349690116692,2.67605477550406,4.48538758798378,1.29078331995078,0.840555868831579,13.6823333637461,0.665937670858393,0.940658705701079,0.498638838475499,0.908559764663823,0,7.41663048233334,0.945910541927038,4.68213086763996,6.20638454218187,0.287988350193368,0.0436117156705446,0.356515891080773,0.212703146418311,0.102596432633219,0.469324677786054,1,0.907382856828813,0.039713530108521,0.0529036130626662,3,0.018696620191781,0.00196089625439441,0.883798878337558,0.00292646204507916,2,0.000253396989831383,0.0387277619479631,6.05398674733337e-05,0.000671831303253166,2,7.35787227140465e-05,0.051705159674091,0.000307866373776035,0.000817008292085137
"1462",883,"BERNARD KOUMA","NCAA 2022/2023","Oklahoma St.",32.5248,95608,1.40483859918898,12.1015088770076,2.57731839876707,2.61893744678227,4.08434727620963,1.21568547233958,0.816890549920643,12.7577038669087,0,0.90093935062283,0,1.0122046019056,0.183703862554475,7.60474864644803,0.86633632149025,4.74290389676058,6.1950901175567,0.307330505058058,0.0441777861502836,0.337507274317645,0.21641412433768,0.100457346657766,0.484232523236734,1,0.962849297338557,0.0190860935002366,0.0180646091612068,3,0.0132500321529995,0.00152556296545011,0.945754349425295,0.00231935279481171,2,0.000100399301498699,0.0187236289439609,2.39834574745391e-05,0.000238081797302496,2,2.159313356293e-05,0.0177382010829222,9.03480060340305e-05,0.000214466938687619
"1463",884,"BIJAN CORTES","NCAA 2022/2023","Oklahoma Sooners",791.232,148070,3.96741194702298,11.0289285894629,2.38492532749877,1.75989608728231,4.62628063010669,2.17792177471202,0.898962197990068,12.3899676327164,0.921062618595825,0.925628758884636,0.339733542319749,1.40845163344635,0.162388985692933,5.99721809830277,0.618803756773775,4.90611817825722,5.87017169223512,0.377654318175157,0.117169650457168,0.419467819795902,0.159570902377927,0.19747355847356,0.459805298319061,1,0.85991261824329,0.0526611745772643,0.0874262071794454,4,0.179221929908636,0.083781265444834,0.185768441876371,0.41114098101345,1,0.0326027238914078,0.00405881538802381,0.0120176283382841,0.00398200695954851,3,0.0198445355077184,0.00671633343053357,0.0542763607638561,0.00658897747733729
"1464",885,"BLAKE SEACAT","NCAA 2022/2023","Oklahoma Sooners",3.7248,23287,1.4430110854441,11.9585941719983,2.4586541913277,2.69009961000018,3.7235890472623,1.24871826130924,0.82922970075,12.915662628527,0,0,0,0.945360632176189,0,7.52834278598884,0.795528796849675,4.58873555922053,5.98603305718129,0.284994920256983,0.0453781916172012,0.31137347699124,0.224951158247279,0.104420155358493,0.514044465814356,1,0.997768548270558,0.0015136226917354,0.000717829037706581,3,0.0172492105006874,0.0022146712141898,0.97482872406174,0.0034759424939408,2,9.4421893159292e-06,0.00148185215962419,2.23626066538115e-06,2.0092082129895e-05,2,1.06170470983952e-06,0.000702737620845902,4.48031544251111e-06,9.54939670832867e-06
"1465",886,"BOBBY PETTIFORD","NCAA 2022/2023","Kansas Jayhawks",586.3296,146795,3.48822699480453,11.0044867436512,1.95185548607329,1.97944187739673,4.83811206805618,1.41461689236538,0.910966551678543,12.4135498455974,0.710151802656546,1.0743895432347,0.339733542319749,0.975331988201055,0.0608822988719649,6.31919071531606,1.06129288028013,4.60491846224376,6.05453076235181,0.31491464609519,0.099378620748401,0.439649043227518,0.179875892761534,0.12854910231788,0.412292071754625,1,0.502107736111894,0.0778854151827425,0.420006848705364,3,0.140308430759183,0.0440671734292854,0.165668415902474,0.152063716020951,1,0.074381230750388,0.00106804012463009,0.00121787136642416,0.00121827294130018,3,0.00549499311400509,0.00483231293697926,0.404171827065328,0.0055077155890515
"1466",888,"BROOKS MANZER","NCAA 2022/2023","Oklahoma St.",6.6048,148064,1.53319281660795,11.9261881537101,2.45199160277066,2.68280983865206,3.71349867267244,1.24533441984503,0.82922970075,12.8806630965314,0,0,0,0.942798844938102,0,7.41385001512864,0.793373031684577,4.67039284316585,6.06390387194623,0.284222626251093,0.0470348893998816,0.31137347699124,0.224951158247279,0.104420155358493,0.514044465814356,1,0.997768548270558,0.0015136226917354,0.000717829037706581,3,0.0136564938781276,0.00172414198603164,0.9796019070832,0.00278600532319909,2,7.07527322543698e-06,0.00149065878280991,1.59663209422448e-06,1.42920036058217e-05,2,7.58567868573788e-07,0.000706912915923212,3.3594053813367e-06,6.79814853345848e-06
"1467",892,"CALEB LOHNER","NCAA 2022/2023","Baylor Bears",632.7936,96117,1.49762800374335,11.6490705256957,3.55596739931492,1.9841945827688,5.29708913811582,1.67173768376538,0.900187390941688,13.7890665534609,0.661511268228016,1.08420286016949,0.32496251874063,1.65898949689407,0.0592074186118719,8.15840115855286,2.57148945379493,7.37940004573967,10.3285261997062,0.397274244443237,0.0461339131219194,0.454722042108976,0.17033072109848,0.143508246437159,0.408346199712576,1,0.466993792452708,0.0760267250181856,0.456979482529107,1,0.315116256616383,0.0319019824440162,0.0875253162336953,0.032450237158613,4,0.00556708355386735,0.0105629020578967,0.00171500817346474,0.0581817312329568,4,0.0101949458458778,0.0631391798511926,0.0331275037148825,0.350517853117154
"1468",893,"CAM CARTER","NCAA 2022/2023","Kansas St. Wildcats",1404.864,149930,2.61248875389928,13.3987712920273,2.52166931225156,2.0931165143097,5.01683221194568,4.43856750377592,0.857908136866339,13.8922217446822,0.859028068705488,0.868999790751203,0.621320437342304,1.54486872730057,0.365697874809701,6.00531020557584,0.830210534152123,5.3487950047031,6.43817152015492,0.500635747753269,0.0796143859907756,0.374424796319262,0.156217049212205,0.331266756259734,0.565586425821555,1,0.693146979974619,0.273036286731358,0.0338167332940231,3,0.209505783009947,0.0336456148709212,0.363587204610197,0.0864083774835546,1,0.142200629016516,0.0723967973851112,0.0118172563367069,0.0466216039930232,3,0.00145862503270328,0.0089619961675854,0.0176156670110308,0.00578044508270355
"1469",894,"CAM MARTIN","NCAA 2022/2023","Kansas Jayhawks",18.0096,71032,1.42382168980678,12.1719392223002,2.42595860881371,2.65432622874151,3.95335143821534,1.3252056973506,0.850527805167973,13.3955597096466,0.716785128485511,0.947876124712283,0,0.932789073042816,0,7.52132275582056,0.971135914115703,4.52771380893106,6.09261600629408,0.292387729370958,0.0447747450594914,0.324792242716133,0.218069296951346,0.108873834575406,0.501650124341583,1,0.996820596720722,0.00194578291024138,0.0012336203690365,3,0.0167238994485186,0.00193653330262781,0.975144305152009,0.00301585881756646,2,8.05052897724283e-06,0.00191396123182499,1.88024222459968e-06,2.18909072145475e-05,2,1.17382064955009e-06,0.00121374939491328,5.02256126190583e-06,1.36745922117662e-05
"1470",895,"CARSON SAGER","NCAA 2022/2023","Oklahoma St.",12.7872,95612,1.43077769277303,11.8572129838871,2.43781049686943,2.66729379431007,3.69202163421859,1.23813202189623,0.82922970075,12.8061677160238,0,0,0,0.937346163024953,0,7.46451987125698,0.788784554722102,4.64338160241184,6.02883325307227,0.282578823247104,0.0449934896267897,0.31137347699124,0.224951158247279,0.104420155358493,0.514044465814356,1,0.997768548270558,0.0015136226917354,0.000717829037706581,3,0.0205915953357916,0.00269594753415219,0.970252501082684,0.0042285043179298,2,1.09403806421294e-05,0.00147685230335766,2.61080625650029e-06,2.32192014791104e-05,2,1.23926565031007e-06,0.000700366381627319,5.19016092561472e-06,1.1033229503337e-05
"1471",900,"CJ WILLIAMS","NCAA 2022/2023","Texas Tech Red Raiders",27.0336,170738,1.41196020630804,12.3474906827761,2.77501882705049,2.63221373601303,4.01273466871499,1.49880087794701,0.807604009263329,13.1916472696436,0.644103648863035,0.911926415874328,0,0.925018252948617,0,7.45866459687018,0.870728076470634,4.67462973791045,6.13417758710586,0.27886236665947,0.0444017384509491,0.324983818316418,0.21317802974209,0.121385058426302,0.507262008022317,1,0.999894035803565,6.80858460780211e-05,3.78783503571966e-05,3,0.0469379867713646,0.00483192654831741,0.941020830033855,0.00710329245002798,2,3.13296954772324e-07,6.6954907803454e-05,7.45458675574364e-08,7.4309545223735e-07,2,4.13301791317894e-08,3.72510957881941e-05,1.73594509512003e-07,4.1232988035878e-07
"1472",901,"COLE BOTT","NCAA 2022/2023","Texas Longhorns",30.9888,146800,1.40682340989743,12.0266246569853,2.39699632808971,2.62263758364649,3.63020928485391,1.58532985319859,0.844745118531761,13.1436552610573,0.730489073881374,0,0,1.01363468400483,0.0919817032644939,7.33954782183955,0.959542018464064,4.74960485617962,6.29582448551326,0.306351874607716,0.0442402022478179,0.301847724394178,0.218069296951346,0.131818352897361,0.536855392044921,1,0.933375031005069,0.0524013983637683,0.0142235706311623,3,0.020127960493228,0.00240830715000032,0.907090694673787,0.0037480686880543,2,0.000255136656316448,0.0514004332931171,6.02051869398383e-05,0.000685623227394922,2,1.59173849798576e-05,0.0139585571863651,6.74231088922361e-05,0.000181672950925023
"1473",902,"COLE DESPIE","NCAA 2022/2023","TCU Horned Frogs",10.3296,150442,1.43407467789236,12.2595897678131,2.44342801870565,2.6734401215789,3.70052927342051,1.42851200902563,0.827397058623128,13.1169677448936,0.704838709677419,0,0,0.939506118667795,0,7.48172059437617,0.790602175273788,4.5603180290172,5.94896221860164,0.292915368770341,0.045097169511174,0.301847724394178,0.218069296951346,0.116522007349391,0.525724050875465,1,0.976985665134386,0.0169456178182802,0.00606871704733324,3,0.0192511904635578,0.00250730977294903,0.951293819303867,0.00393334559401241,2,0.000117158710219488,0.0165516359551529,2.78982945893574e-05,0.000248924858318491,2,9.96377658865317e-06,0.00592789479615856,4.18220917906903e-05,8.90363827953371e-05
"1474",903,"CONRAD HAWLEY","NCAA 2022/2023","Iowa St. Cyclones",26.8416,169973,1.41221052022087,12.0726778811425,2.59084293298809,2.63268037786081,3.64411034576679,1.31439873451367,0.810048998714494,12.7323162684914,0.665937670858393,0,0,0.925182241237593,0,7.36765295114163,0.963216366414965,4.95246024043119,6.5046007662106,0.278911803697305,0.0444096100416912,0.301847724394178,0.218069296951346,0.108873834575406,0.519955289502278,1,0.990158058420512,0.00697091989394881,0.00287102168553941,3,0.012906574386528,0.00135494945483374,0.973844968486509,0.00205156609264084,2,3.2358869828969e-05,0.0068438365293671,7.61348840687211e-06,8.71110063458635e-05,2,3.12682953079608e-06,0.00281879279865562,1.32814212190921e-05,3.58206361339002e-05
"1475",904,"DAJUAN HARRIS","NCAA 2022/2023","Kansas Jayhawks",1938.1632,21864,7.59078991955829,12.7824252482327,2.33972506793255,1.95410211695288,6.59464773574844,2.71295445217357,0.965057240834249,14.4904453894301,0.978494623655914,0.994821890261419,0.655711206896552,2.73916003061377,0.50094392262207,4.50160107504387,1.04970725796321,3.6280499264103,4.89076518725023,0.363025612036453,0.219252823052317,0.515915220130875,0.152874128266312,0.212240979273371,0.414418319179825,1,0.520972330044526,0.0786420942300624,0.400385575725411,4,0.0954257878466986,0.105262748645347,0.0861953304367961,0.234088463115685,3,0.0139445343576409,0.00699895969009949,0.0499472493981639,0.00775135078415815,1,0.254516589819065,0.0355627621272225,0.0709189079002018,0.0393873158789219
"1476",905,"DALE BONNER","NCAA 2022/2023","Baylor Bears",846.0288,30262,4.74681926196873,11.34206391581,3.84076340039353,1.91948040734251,4.17758981951597,2.85116763825746,0.892031843301274,13.8204435043823,0.821114369501466,0.989643780522838,0.44131299734748,2.57699672594035,0.157711066865657,6.03473842290169,0.811259378257333,3.87109221121926,5.0176557808996,0.31090657953412,0.138932219552816,0.368327127278197,0.1692355484496,0.25137996571181,0.533138268954382,1,0.950784818350945,0.0379125464956977,0.0113026351533569,4,0.0313865681280394,0.0421393702472205,0.0224840928274497,0.854774787148236,3,0.00531329570437511,0.00114092112058156,0.0302114878847507,0.00124684178599036,1,0.00899640083290564,0.000341049865012491,0.00159228986043864,0.000372894595000121
"1477",906,"DAMION BAUGH","NCAA 2022/2023","TCU Horned Frogs",1595.136,21576,6.49844623489718,15.2659880399963,5.16948138551289,2.54637698969476,7.56101302157871,3.44112653855306,0.892940221680571,17.9493327097302,0.796252371916508,1.02417559038366,0.446914700544465,2.26377658584996,0.264019438203327,4.63141249750409,1.03464990560858,5.75699699578304,7.03221383361983,0.32811469105779,0.195560579905272,0.495284877845388,0.166800667144724,0.225411321529759,0.441930561639568,1,0.746304780482835,0.0717855318564366,0.181909687660728,4,0.0961235409845296,0.225395944341672,0.0726890761768202,0.352096218979813,3,0.00772092497601144,0.00320776734309054,0.0572552471102364,0.00360159242709821,1,0.145229034499693,0.00809277161161766,0.0195009711784525,0.00908691037096481
"1478",908,"DARIUS FORD","NCAA 2022/2023","TCU Horned Frogs",20.6592,170129,1.42031834022578,12.0491258191757,2.60571754825323,2.6477951913596,3.66503200747265,1.4148090311683,0.814760503389156,12.8982794121691,0.654838709677419,0,0,0.930493921738686,0,7.40995231312144,0.783018336962812,4.7023013260974,6.07762496922415,0.280513099445526,0.0446645756573347,0.304174100467928,0.219749982786779,0.117420056226543,0.525724050875465,1,0.976985665134387,0.01694561781828,0.00606871704733317,3,0.0207114355471494,0.00250957654774942,0.949937425510702,0.00382722752878559,2,0.00013816116769442,0.0164818168015198,3.31853212475628e-05,0.000292454527818163,2,1.18570876273312e-05,0.0059028701159479,4.93409084143171e-05,0.000104648935343629
"1479",910,"DEMARION WATSON","NCAA 2022/2023","Iowa St. Cyclones",490.7904,169976,1.63510149893466,11.4901831397801,2.58953814744554,2.03704741831566,4.42584236928622,2.08376268367802,0.82790784958713,11.9519912004568,0.666108085462924,0.94185015048313,0.451149425287356,1.22949421231641,0.969634702459602,7.09730991068758,2.29039864402802,6.18215873647931,8.88485892198488,0.429083479311191,0.0475487074652315,0.385184667245515,0.177285896450441,0.181351564055045,0.482154868919875,1,0.95652574584314,0.0218179588420946,0.0216562953147655,1,0.513133156806256,0.0432342871250461,0.338196385770436,0.0619619161414015,4,0.000770576073143788,0.00162805722607289,0.000205297330029882,0.019214028212848,4,0.000203559284675778,0.00161851149839627,0.000763763097006188,0.0190704614346873
