"","player","season","team","possessions","id","ast_100","fga_100","fta_100","mid_100","rim_100","three_100","pps","ppp_100","three_pps","rim_pps","mid_pps","stl_100","blk_100","fls_100","oreb_100","dreb_100","tot_reb_100","assisted_percentage","ast_percentage","rim_rate","mid_rate","three_rate","perim_rate","clusters","Hybrid","Perimeter","Interior","clusters_Hybrid","off_ball_wing","all_around","three_level_scorer","in_and_out_facilitator","clusters_perimeter","stretch_shooter","perimeter_scorer","spotup_shooter","perimeter_playmaker","clusters_interior","rim_roller","interior_facilitator","rebounder","slasher"
"1000","JOSH EARLEY","NCAA 2021/2022","Tulsa Golden Hurricane",47.3472,21924,1.42882715294427,12.0938532780765,2.29062121390936,2.75303272932863,3.57299630650963,1.47127866139498,0.813158158660114,12.715236201072,0,0,0,0.923883851752662,0,7.04692932700263,0.776473856293456,4.90295280962164,6.25019280391606,0.29060892729545,0.0456665871844162,0.295439032073151,0.227639005205999,0.121655077795767,0.541765382969631,1,0.99534935841935,0.00326417332555599,0.00138646825509414,1,0.945116726409178,0.0369516893860695,0.00754947521689124,0.00573146740721112,3,7.69025432721083e-05,4.32327760269831e-05,0.00313434580437259,9.69220188430801e-06,1,0.00133125919143627,4.1234997569419e-06,3.26971393409854e-05,1.83884245599417e-05
"1001","KENNY POHTO","NCAA 2021/2022","Wichita St. Shockers",657.2544,147984,1.6233480254341,14.7130605805049,3.77251361961693,2.11414166907932,6.0719747310514,4.07792521092988,0.910884072521113,16.9454531027684,0.769480519480519,1.01825013419216,0.633333333333333,1.30074126625727,0.592062205901388,6.33765482883381,3.10116052160111,4.79025600681317,8.2560773004135,0.421867047344666,0.0553870726974847,0.412692838300203,0.143691494880447,0.277163625380107,0.504896108182212,1,0.943647571278085,0.027774746062057,0.028577682659858,2,0.18355742272573,0.474756932759478,0.200839876529019,0.0844933392638581,1,0.0177046107209387,0.00381791023637598,0.00485775309043846,0.00139447201430385,3,0.00499491738972536,0.00143197065752951,0.0182298411830018,0.00392095342960127
"1002","KHALIF BATTLE","NCAA 2021/2022","Temple Owls",363.1104,25927,1.60721608818075,15.6649490499055,4.35297170833969,3.27687708345363,5.20166634677531,4.22094754310339,0.98997559849634,20.3037668103415,0.996428571428571,1.09739368998628,0.447058823529412,0.929813789388392,0,6.45535999941022,0.815773733944103,5.15518313107658,6.41251580965389,0.395279988151306,0.0566685182592098,0.332057661356177,0.209185301082955,0.269451724972501,0.590403555725321,1,0.671418955378033,0.295470886651999,0.0331101579699674,2,0.151242048200758,0.273125902581073,0.192340412800694,0.0547105917955077,3,0.00481372316997182,0.0029041881455009,0.287174542228979,0.000578433107547743,1,0.0322633279940595,5.89436738952109e-05,0.000491713822814512,0.000296172479198219
"1003","LEVY RENAUD","NCAA 2021/2022","UCF Knights",11.8272,1500,1.4774594772927,12.0263682485912,2.36858602134229,2.84673642215016,3.69460871772105,1.52135588796535,0.813559322033898,12.7647244689298,0,0,0,0.955329656128738,0,7.09513522610966,0.802902335308238,4.59071444995323,5.98380982447519,0.277815357873,0.0472209195438356,0.307209012841749,0.236707904107597,0.126501688333347,0.541765382969631,1,0.99534935841935,0.00326417332555599,0.00138646825509414,1,0.967429281295179,0.0209216060224568,0.00400431698311507,0.0029941541185994,3,4.71822415930171e-05,2.64704273860086e-05,0.00318478473055708,5.73592601988588e-06,1,0.00135267785725746,2.44256402087749e-06,2.00788699838537e-05,1.12689638319545e-05
"1004","MARK CALLEJA","NCAA 2021/2022","South Fla. Bulls",49.1136,6227,1.79656405408963,12.2591250192126,2.47191376652804,2.74853361943577,3.56715718122117,1.93146417277315,0.815343443354148,13.0645284269825,0.68778801843318,0,0,1.01489199201452,0,6.94289498329441,0.86772289952818,4.52486827491366,5.96242454489861,0.313670578889628,0.0583478588337648,0.290979753908268,0.224203082612197,0.157553183424278,0.567468152021697,1,0.895528968486175,0.0857296789170107,0.0187413525968143,1,0.858258057879371,0.0290027313560164,0.0046606519515998,0.00360752729918798,3,0.00335568347061951,0.00229744398196038,0.0796853195220618,0.000391231942369016,1,0.0174337043166175,8.45957935272698e-05,0.000726221767771257,0.000496830718898328
"1005","MARLON LESTIN","NCAA 2021/2022","East Carolina Pirates",71.3856,147506,1.48834190905835,11.4677178289646,2.60330702030791,2.69304186029362,3.49513775030616,1.43921827774989,0.808628659476117,12.2568604744138,0,0,0,1.08505182780002,0.0906500861422387,7.25597123041992,1.21280427696417,4.52416313851617,6.29529608542302,0.262816178682024,0.0470223145278587,0.304780585155166,0.234836774017204,0.125501717012498,0.541765382969631,1,0.99534935841935,0.00326417332555609,0.00138646825509418,1,0.885221785679261,0.0919035877096079,0.010954188189176,0.00726979684130498,3,0.000322100994943367,9.50257280579372e-05,0.00282748106277548,1.95655397793092e-05,1,0.00120159429022742,8.29060718719975e-06,0.000136336183099061,4.0247174580503e-05
"1006","MIKA ADAMSWOODS","NCAA 2021/2022","Cincinnati Bearcats",1430.8224,26779,4.60567987803283,16.3042566476883,3.68386844210812,1.93732207597356,6.88531475878328,5.8019090193498,0.816872110939908,16.8608019279104,0.753493788819876,0.880578139114725,0.533333333333333,1.37943442660436,0.162431290264768,4.91532240500877,1.07119230655641,4.58494742077441,5.90624993160658,0.347817969464373,0.14800055572315,0.422301666832478,0.118823085151094,0.355852409878032,0.529194627479673,1,0.998208391448976,0.00113593834890931,0.000655670202115249,4,0.0154006472327979,0.0229227707837834,0.0314627011687871,0.928422272263607,4,3.21544134149583e-05,0.000120662100117239,2.83024640028098e-05,0.000954819371374306,2,1.63379919608524e-05,0.000551076809102412,1.85634951793661e-05,6.96919058726185e-05
"1007","MIKE SAUNDERS JR","NCAA 2021/2022","Cincinnati Bearcats",1064.3328,103223,4.83846270231834,15.1952110539026,4.85275877643781,2.65771495605538,6.27627426912545,4.28782302367001,0.880738736172435,17.4711328229969,0.89803707742639,0.93723663783544,0.436363636363636,1.38208143648274,0,6.34723343063681,0.542866184646315,5.24347614449592,6.08018289987322,0.276937835710758,0.159281314129638,0.413042915090904,0.174904774052006,0.282182525037635,0.525309076320385,1,0.994388221228075,0.00343504561404397,0.00217673315788111,4,0.0401449949316823,0.0572134179114594,0.135633066582824,0.761396741802109,4,8.67186666168441e-05,0.000282711947290583,8.57611301229146e-05,0.00297985387001362,2,5.42885638520309e-05,0.00188846926267555,5.49002049532546e-05,0.00017907512640028
"1008","NICK JOURDAIN","NCAA 2021/2022","Temple Owls",1094.4,118104,1.8069471181304,14.274828804313,4.59600032041868,2.38496465491176,6.32861752974272,3.61575476966431,0.805332540390524,15.2957020499725,0.615617433414044,0.920697167755991,0.646153846153846,1.50363626197676,2.30462721283344,7.80956947014166,3.63938096118464,6.20405575097248,10.1331219162281,0.413285978282307,0.0606461618740026,0.443341045731532,0.167074834143802,0.253295841178273,0.486702524783711,1,0.85945394457902,0.0543634504828035,0.0861826049381766,2,0.145324073629929,0.30639673023263,0.295822065232619,0.111911075483842,1,0.0292360216990531,0.0100305888599777,0.0106542847799893,0.00444255514378334,3,0.0168845863977777,0.00703202877628671,0.0463844415695703,0.015881548194542
"1009","NOBAL DAYS","NCAA 2021/2022","Tulane Green Wave",428.0832,26421,1.87818724379275,10.2412088970979,3.13172545194616,2.65152940207088,3.53164362362474,1.22456078402121,0.79480706815723,10.9060329706226,0.621065375302663,0.925500212856535,0.414814814814815,1.02543203910636,1.0275095037231,6.37355461506309,2.56048274523862,5.88475140151871,8.86714072473675,0.308564532200076,0.0535554298072312,0.344846361314388,0.258907852453069,0.119571897841887,0.52324911851014,1,0.991549283290763,0.00507338092207887,0.00337733578715841,2,0.183369202792885,0.659993004193221,0.0967002397407008,0.0514868365639558,1,0.00411411179137489,0.000376185472489054,0.000479868029377897,0.000103215628837028,3,0.000318521246820718,6.84086450185877e-05,0.00274112587349081,0.000249280021828296
"1010","OTON JANKOVIC","NCAA 2021/2022","Tulane Green Wave",38.6688,26473,1.44041126269748,11.9116410716243,2.49603373578065,2.77535273719313,3.60196410802231,1.48320694359205,0.803757402491321,12.631482550869,0,0,0,1.02479491175776,0.280262221405899,7.57116548415596,0.876189800736389,4.75586165351859,6.20744503622101,0.270848965119416,0.0460368256397177,0.302390248863597,0.232994993763246,0.124517430862261,0.541765382969631,1,0.99534935841935,0.00326417332555589,0.0013864682550941,1,0.974698678618828,0.0159370586878285,0.00275887404349352,0.00195474706919978,3,4.37361262718776e-05,2.19100668414661e-05,0.00319373996686782,4.78716557472896e-06,1,0.00135652538062416,2.03624579651338e-06,1.8589953728894e-05,9.31667494453322e-06
"1011","PEYTON URBANCIC","NCAA 2021/2022","Tulsa Golden Hurricane",10.4064,101670,1.47947372361615,12.2346724348797,2.85158622680245,2.85061742766016,3.69964564234786,1.61938419318197,0.803757402491321,13.0699894833054,0.631773399014778,0,0,1.05258628789239,0,7.10480814794831,0.803996946092389,4.69292726533333,6.08792187112321,0.27819410840511,0.047285296648618,0.302390248863597,0.232994993763246,0.132360241093605,0.547147444294521,1,0.986017374497797,0.0101957739193318,0.00378685158287144,1,0.839716560196265,0.115582392339409,0.0187733122063215,0.011945109755801,3,0.000144005815150088,8.07935271761425e-05,0.00995349246216792,1.74821148377018e-05,1,0.00369679114959447,6.50075279352027e-06,5.35240277762588e-05,3.00356527071938e-05
"1012","QUA GRANT","NCAA 2021/2022","Wichita St. Shockers",802.2528,56918,3.73054313214729,13.9860361030759,3.31067950361034,2.05604648263913,5.75549522145376,3.91909695311464,0.825165182418845,14.5152246334629,0.802149178255373,0.868925663251904,0.353846153846154,2.28841008319928,0.109050652824318,5.89111977181599,1.27474566605678,5.33846483992875,6.94904088706341,0.300684393103281,0.125035946610568,0.411517257572927,0.147007091036105,0.28021498902414,0.509362159244632,1,0.958862788992021,0.0213614042904566,0.0197758067175225,4,0.128610926366765,0.228825950678511,0.173256828906981,0.428169083039764,2,0.00149904981103331,0.0157835775379668,0.0012031447844765,0.00287563215697998,4,0.00111222566028084,0.00265864223203017,0.00138546509147706,0.0146194737337345
"1013","QUENTIN SCOTT","NCAA 2021/2022","Tulane Green Wave",127.2192,5126,1.67549023427515,12.3820728817655,2.82302501675937,3.25356899027666,4.01702397547283,1.54245010439059,0.799031476997579,12.8743495672521,0.621065375302663,0.933152664859982,0.430769230769231,0.860213492394086,0.172566051105615,7.07898145265748,0.809245426516726,4.73762707193309,6.07830372974439,0.286707965891892,0.0525858231112909,0.324422575592211,0.262764483890904,0.124571234487086,0.544195581083325,1,0.991795479003357,0.00586086834589207,0.00234365265075081,1,0.850747020544629,0.112929584393898,0.0168609153652487,0.0112579586995817,3,9.25999465348513e-05,6.01671289669664e-05,0.00569667121293127,1.14300574589897e-05,1,0.00227790080834028,4.57892352024724e-06,3.70770290853124e-05,2.40958898049774e-05
"1014","RICKY COUNCIL IV","NCAA 2021/2022","Wichita St. Shockers",1247.6544,103271,2.782232711284,17.0441045973876,5.82247586837551,2.79493608213162,7.74569874444598,4.68878148938837,0.911999364902949,21.1111790390426,0.81515444015444,1.04018169112509,0.523076923076923,1.8412501834992,0.658064531345183,4.9154670801804,1.94694816141065,7.1908020884056,9.40795870385339,0.328620152264972,0.100611919601311,0.454450317421379,0.163982570405019,0.275096967552466,0.491398843938249,1,0.884545888494005,0.0477668033294581,0.0676873081765367,3,0.0355115105334698,0.0699476058780396,0.71478372209861,0.0643030499838858,2,0.0194395878279436,0.0200665334683997,0.00591319473921887,0.0023474872938959,4,0.00837880932223217,0.00332369019942273,0.0275227653841359,0.0284620432707459
"1015","RJ FELTON","NCAA 2021/2022","East Carolina Pirates",682.6368,147503,1.89096183014088,15.195182634784,3.13336335537561,2.60780762638445,5.92374668381611,4.25086821688795,0.817470664928292,15.1779970390627,0.716165413533835,0.923492835901595,0.460606060606061,1.16482389843289,0.116659290066437,6.3021525545893,1.71366456593168,3.84438936931311,5.91731573537727,0.443059106278592,0.0631792286953578,0.389843730489675,0.171620683282529,0.279751044726313,0.536570890904091,1,0.999537662738331,0.000311836566981656,0.000150500694687272,2,0.0470114478721193,0.9361187087295,0.0107147614980795,0.00569274463863202,1,0.000266759406787236,1.22571696781035e-05,3.07242073815006e-05,2.09578313481603e-06,3,1.48633938528753e-05,1.01238867738133e-06,0.000128707056757136,5.91785539987867e-06
"1016","RJ MCGEE","NCAA 2021/2022","Tulane Green Wave",748.608,26422,1.20304176517806,11.2620322945487,3.18576173607932,2.06182967908903,4.24386859527505,2.6329784175893,0.913906815119495,13.5483816681565,0.791396103896104,1.04971638304972,0.448,1.79568047717065,0.617850725682977,6.74264610279806,1.42549196205431,5.55548820925679,7.32692957319074,0.447089598582339,0.0373184440032051,0.376829730574406,0.183077940567356,0.233792476235729,0.525224063748117,1,0.994282000199442,0.00349729941341474,0.00222070038714287,2,0.416935823886653,0.492659840825503,0.0565854654071722,0.0281008700801145,3,0.00106062475032998,0.000230598515863502,0.00214931502929466,5.67611179265924e-05,1,0.00136666001547082,3.60163690879485e-05,0.000671762303787289,0.000146261698796814
"1017","ROBBIE ARMBRESTER","NCAA 2021/2022","Houston Cougars",101.376,146858,1.44895027815604,12.4879672056083,3.32866366849209,2.62176569026876,4.63814485026266,1.57762853054367,0.835687382297552,13.5209763877479,0.671912832929782,0.937710437710438,0,1.40933746813211,0,7.15217984211345,0.827701764517808,4.93392828520585,6.30518155270309,0.32295917946855,0.0457632647216064,0.371409115182468,0.209943351636232,0.126331892498498,0.475176877526559,1,0.788229056012004,0.0684200882735173,0.143350855714479,1,0.406390763360421,0.301214658141753,0.0532705225523417,0.0273531119574877,3,0.00123834650376455,0.000659968764328287,0.0663770144770579,0.000144758528366513,1,0.139679400015309,0.000260136707027477,0.00222453013327551,0.00118678885886726
"1018","RYAN ANDERS","NCAA 2021/2022","UCF Knights",15.6672,1487,1.47204291091698,12.2686947771548,2.35990246446754,2.83629990120205,3.77653605619826,1.70672293940037,0.828884603674008,13.1952886316666,0.671912832929782,0.940246913580247,0,1.04729956232897,0,7.06912350024672,0.799958786697086,4.57388426955755,5.96187236792082,0.291754681288192,0.0470478012627843,0.30781889392427,0.231181878163881,0.13911202213445,0.546065349972996,1,0.988326712378101,0.00844889620648464,0.00322439141541421,1,0.95840384267824,0.0223758459843953,0.00431494871389905,0.0032320750015674,3,0.000128620729573303,7.21077183212204e-05,0.00823248689992404,1.56808586660762e-05,1,0.0031417056633973,5.99364691903726e-06,4.91376340320314e-05,2.7554471065841e-05
"1019","RYAN SAYERS","NCAA 2021/2022","Temple Owls",6.4896,155835,1.58137126018273,12.2808278960124,2.38076285962747,2.86137141903891,3.71360260372618,1.62549334114527,0.803757402491321,12.8303475808677,0.631773399014778,0,0,0.960240980702514,0,7.13161112923556,0.8070300350446,4.80694759724534,6.20720483835713,0.279243599302899,0.0494362368769028,0.302390248863596,0.232994993763246,0.132360241093605,0.547147444294521,1,0.986017374497797,0.0101957739193318,0.00378685158287144,1,0.967844659042556,0.0137140265446427,0.00253186266805885,0.00192682624253898,3,9.24197226348304e-05,5.54797712061331e-05,0.0100366242362619,1.1250189228949e-05,1,0.00372765313351026,4.18615546757043e-06,3.43742569017968e-05,2.06380369918106e-05
"1020","SAM HINES JR","NCAA 2021/2022","South Fla. Bulls",844.2624,146973,2.04787497862404,13.5129345804221,2.81010889890506,3.6624402163543,6.2129605361598,1.43264136550855,0.75487578360808,12.8042731118822,0.582983193277311,0.858674463937622,0.512280701754386,1.65081806613247,0.746260815408746,7.35833058907307,2.36559158381397,6.33831213122445,9.03221386597869,0.353454593909939,0.0670811267993086,0.459778777080835,0.271032187313371,0.106020003055754,0.450571507311806,1,0.595565762861729,0.0823602526771185,0.322073984461153,2,0.126904634123723,0.395036838225051,0.0449356377861302,0.0286886527268245,1,0.0720207147615241,0.00435570092426332,0.00496342229351254,0.00102041469781854,3,0.0189432577392859,0.00387793467535405,0.282667753213713,0.0165850388327996
"1021","SAM MARTIN","NCAA 2021/2022","Cincinnati Bearcats",16.2048,7231,1.56671105644922,12.166977693024,2.3586918447797,2.83484489170368,3.87002200678212,1.51500080369379,0.815805595262406,12.9022496146526,0,0.927875243664717,0,1.14218559934945,0,7.35176696208045,0.799548411323012,4.5715378868447,5.95881395335765,0.276654853598371,0.0499278344514726,0.318075869326285,0.232994993763246,0.124517430862261,0.529186825506214,1,0.99820279114932,0.00113941071746829,0.000657798133211762,1,0.975504031799905,0.0170389633890125,0.00320824037280023,0.00245155558760186,3,1.15381921148684e-05,6.91099182895286e-06,0.00111954398117106,1.41755235340195e-06,1,0.000646393854328243,8.14258631301439e-07,6.62136724234245e-06,3.96865300987491e-06
"1022","SANDY RYAN","NCAA 2021/2022","Tulane Green Wave",3.84,135779,1.48885460568893,12.3122486820807,2.38685409721545,2.86869230489293,3.91622920291422,1.53308957402995,0.815805595262406,13.0562995858013,0,0.927875243664717,0,0.96269777976233,0,7.14985752349428,0.905657470242939,4.62612102549161,6.12652348751534,0.279958050597953,0.0475851179868115,0.318075869326285,0.232994993763246,0.124517430862261,0.529186825506214,1,0.99820279114932,0.00113941071746829,0.000657798133211762,1,0.983976651918204,0.0109064313410295,0.00191112009513298,0.00140858779495371,3,6.34497360708744e-06,3.1310268946882e-06,0.00112927427676663,6.60440199875575e-07,1,0.000652050876964334,3.74762969884433e-07,3.59639016078772e-06,1.77610311675518e-06
"1023","SEAN MOBLEY","NCAA 2021/2022","UCF Knights",37.4016,4553,1.53564994799414,11.8322276490909,2.49899211167265,2.77864217054967,3.60623326657906,1.57849635164491,0.808628659476117,12.6464537721802,0.631773399014778,0,0,1.02600953018127,0,7.20601319976058,0.783696822214122,4.6679669813067,6.02773935964325,0.271169983636633,0.0484800934322823,0.304780585155166,0.234836774017204,0.133406523138202,0.547147444294521,1,0.986017374497797,0.0101957739193318,0.00378685158287144,1,0.965794080070581,0.0154087387475095,0.0027844229135748,0.00203013276613193,3,0.000133460943059335,7.97379551435151e-05,0.00996582502378492,1.67499973440777e-05,1,0.00370133231820008,6.23152838987936e-06,4.9630209508833e-05,2.96575267726504e-05
"1024","SION JAMES","NCAA 2021/2022","Tulane Green Wave",1667.2512,99847,4.42453359243436,11.1709657475279,3.65757263947914,1.65646385330933,5.28180491922579,2.7001261424405,0.871834496510469,12.9014297661179,0.821428571428571,0.957969205160216,0.339393939393939,2.07371233106739,0.518708997683961,5.33691285835917,0.792104371761354,5.88764297271908,6.907948297562,0.365010910744397,0.131947495323135,0.472815425147519,0.148282958765306,0.2417092848967,0.452003682582128,1,0.607980931667064,0.082264863115237,0.309754205217699,4,0.0188792168718984,0.0270853935792818,0.0356141131071274,0.526402208108757,4,0.00404339923942225,0.0174374601118158,0.00384980488731587,0.0569341988766831,2,0.01441424744164,0.214677222167308,0.0151327771593511,0.0655299584493996
"1025","STERLING GASTONCHAPMAN","NCAA 2021/2022","Tulsa Golden Hurricane",136.512,149915,1.31977602404939,12.1979850822601,3.57094006010535,2.88530222036869,3.9850712399042,1.78697105237379,0.820020601179886,13.5423130550591,0.639400921658986,0.933152664859982,0.509090909090909,1.11016117573945,0.0855967018673174,7.9642366164572,1.48758203602998,4.52874901757737,6.54353510535056,0.281584248848266,0.0421812160707897,0.32669914031128,0.236539248155408,0.146497232151286,0.539688961888626,1,0.997564917344234,0.00168274374759421,0.000752338908171564,2,0.244311710720159,0.641867456528348,0.0791979414519981,0.0321878086437292,3,0.000593066463279117,0.000107136053883317,0.000957636601078868,2.49046293529109e-05,1,0.000428696149465512,1.11286889053304e-05,0.000264661165132741,4.78529046679797e-05
"1026","TADARIUS JACOBS","NCAA 2021/2022","Memphis Tigers",42.5856,146830,1.43515986412565,12.1474544989955,2.39385363694056,2.85831460849458,3.86807265101021,1.57087967265394,0.836826797713369,13.143912058241,0.631773399014778,0.967772967772968,0.484210526315789,1.02105875204046,0,7.17124220438256,0.96607557064267,4.55236260634983,6.09173401013302,0.269861513892503,0.0458689862686457,0.318426601336936,0.235301528293927,0.129317600883695,0.533813642174359,1,0.999992816786527,4.73773357377704e-06,2.44547989893537e-06,1,0.976134678436289,0.0184384912917986,0.00314488624859791,0.00227476080984205,3,7.60656762614e-08,3.3565237119974e-08,4.62084355938541e-06,7.25910101025805e-09,1,2.38541987915299e-06,3.73287433197873e-09,3.90729413149477e-08,1.72542041354533e-08
"1027","TAI STRICKLAND","NCAA 2021/2022","Temple Owls",806.1696,2238,2.85204694124979,15.4796860822278,5.8608531258138,3.7383478064563,5.96086621518161,3.52988108480379,0.793881513354673,17.0959294140433,0.770215633423181,0.803575989782886,0.652631578947368,1.68503285564287,0.217636510673173,5.93297435350555,1.48966557043173,5.38149718272681,7.20627744721535,0.303808752038122,0.10255322573384,0.385076685891277,0.241500233699719,0.228033118117068,0.549412399924538,1,0.980443530723869,0.0144777497745259,0.00507871950160556,3,0.0346311718268244,0.0644913657164795,0.813276092776926,0.0680449004036391,2,0.00183045921754752,0.0111816964861965,0.00107415597388366,0.000391438096898221,4,0.000376733933581641,0.000137358821975745,0.00064223253454253,0.00392239421150564
"1028","TAY MOSHER","NCAA 2021/2022","East Carolina Pirates",9.4848,147507,1.57682234389908,12.1494621606683,2.37391444192041,2.85314049985543,3.70292018664903,1.6208175048539,0.808628659476117,12.793440259668,0.631773399014778,0,0,0.957478785673852,0,7.11109659048601,0.900747704080862,4.69708095996197,6.18934941384291,0.278440337103846,0.049495111010715,0.304780585155166,0.234836774017204,0.133406523138202,0.547147444294521,1,0.986017374497797,0.0101957739193318,0.00378685158287144,1,0.977143801430427,0.00681370780804196,0.00117447228940581,0.000885392969921357,3,7.23093191309456e-06,3.80858981990483e-06,0.0101839754176115,7.58979987322782e-07,1,0.00378256027438272,2.76166424124982e-07,2.62978819591848e-06,1.38535386868086e-06
"1029","TAZE MOORE","NCAA 2021/2022","Houston Cougars",1678.9248,1741,4.36858817756136,17.1729954736346,2.53508873533766,3.75212201935326,6.21822690351449,5.67667576135192,0.947269303201507,18.7853339682652,0.864835164835165,1.11038489469862,0.68,2.43369268708637,0.848494919348182,5.83040451794358,2.44879191565503,6.12052531926908,8.7965354366037,0.337982366510707,0.125107977688011,0.362093317561355,0.218489664491779,0.330558275058491,0.602593654128654,1,0.511587969519639,0.454420337792329,0.033991692688032,4,0.0885686351918352,0.132350507215786,0.092403326104484,0.198265501007533,4,0.0759003974482949,0.149801320519592,0.0467832336759123,0.18193538614853,2,0.00349478272833016,0.0136144958679875,0.00567664249046402,0.0112057716012503
"1030","TONY JOHNSON JR","NCAA 2021/2022","UCF Knights",48.9216,28545,1.51927997241263,12.8165095904438,2.28728409499353,2.74902194066521,3.5677909441004,2.1168761752618,0.821602987647228,13.4369872442949,0.760044642857143,0,0,1.01507230390949,0,6.94412850031967,0.867877064465479,4.61820661397878,6.05601828896958,0.302231311303685,0.0491453785022883,0.278374616655428,0.214490686506015,0.165167915673405,0.576959629563483,1,0.818446438796518,0.155478827658773,0.0260747335447096,1,0.793992719882734,0.0183620618445678,0.00344877383070401,0.0026428832385115,3,0.000779849468911922,0.000412960551625945,0.154199999453394,8.60181848402853e-05,1,0.0258965811115578,1.19726781039091e-05,0.000108690518389635,5.74892366582621e-05
"1031","TRAMON MARK","NCAA 2021/2022","Houston Cougars",246.72,95492,2.53571478913368,14.1187735366229,3.26311593334909,3.34054425511949,4.89303672188582,2.6497642235208,0.860382323349586,15.97296140029,0.688571428571429,1.005291005291,0.554838709677419,1.56198879264135,0.156436096380254,7.12126304241655,0.890040387182333,4.84232175329036,6.21411986040449,0.265368654951931,0.0763430515739236,0.346562448161217,0.236603005668616,0.187676657370242,0.550410592356357,1,0.977660467692851,0.0166460766287113,0.00569345567843757,2,0.282724980298537,0.508708247432746,0.107699439790796,0.0785278001707717,2,0.00249205614403993,0.00919179167461981,0.00435786180489282,0.000604367005158761,4,0.00149109890141077,0.000206699646593424,0.000852657756953396,0.00314299937347999
"1032","TREMONT ROBINSONWHITE","NCAA 2021/2022","East Carolina Pirates",1266.9696,22353,4.28143672753516,13.9427312885778,2.81539301316211,1.98840933041732,5.50549800833143,4.64938370283483,0.867475567725792,14.9304680675886,0.855694980694981,0.929126657521719,0.388235294117647,2.52181640312664,0.435023401335635,5.7442113561133,0.93003498180488,4.60724518588913,5.80521817790236,0.42430197044302,0.143725586136125,0.394865101706553,0.142612612210799,0.333462906700619,0.546622246845739,1,0.987166280077854,0.00932449999028104,0.00350921993186525,4,0.135732007767675,0.171051441371534,0.132140644075264,0.548242186863381,4,0.000581799333058271,0.00286431036353984,0.000534855078122946,0.00534353521555999,2,0.000201103119280576,0.00201152614681575,0.00021880574872077,0.00107778491704816
"1033","TREY MOSS","NCAA 2021/2022","South Fla. Bulls",402.8928,146974,3.23553024447139,12.7212422647051,2.1411629647665,2.62838305198014,4.01187466377438,3.19775769962833,0.771148094179002,11.9339681588667,0.5935960591133,0.930306650736758,0.430769230769231,0.973733749647689,0,6.55516850683775,0.793152582820352,5.29104513741242,6.51351237309613,0.272294269804511,0.10256062032805,0.315368151969345,0.206613709360174,0.251371496044884,0.592206914262265,1,0.648892767845799,0.31750435715539,0.0336028749988113,1,0.25323679447247,0.201142666791769,0.0756567652993815,0.118856541282178,2,0.0131928163904175,0.277332364530291,0.0152396327460568,0.0117395434886252,4,0.00157755453387309,0.00121554014431123,0.00136685719433055,0.0294429231262965
"1034","TYEM FREEMAN","NCAA 2021/2022","UCF Knights",589.6704,149868,2.55444864853172,13.4761059516407,3.5597144692273,3.00402540542134,5.46162889049837,2.45935320607167,0.954956143243421,16.8500072827931,0.674603174603175,1.13321385902031,0.789189189189189,1.04658827552482,0.0616740415005316,6.60181958979227,2.36698584424855,4.68155221648623,7.42839854434149,0.315912662452386,0.0841559847723381,0.4052824243218,0.222914944139009,0.182497318950824,0.500080078709068,1,0.924797960610268,0.0349273998529827,0.0402746395367497,2,0.117331945489106,0.581586975856632,0.15277746156931,0.0731015776952197,1,0.022405591144961,0.00695962354413875,0.00408110786075057,0.00148107730313239,3,0.00470234334146951,0.00170439820325429,0.0258552020566666,0.00801269593535935
"1035","ZHURIC PHELPS","NCAA 2021/2022","SMU Mustangs",788.0448,148233,2.66064853737804,13.7105740647906,3.00682126431806,2.18200100643811,6.24003915636398,3.01552757068162,0.827860169491526,14.079041114841,0.662946428571429,0.956500124285359,0.4,2.0315215641371,0.164853089257213,5.60740817104495,1.2846981693009,5.16034047716601,6.78349100387007,0.357647855654319,0.0841874383500766,0.455126030965305,0.159147311857758,0.219941743973044,0.454426036919009,1,0.628719862081752,0.0818936839091301,0.289386454009118,2,0.153695637495907,0.378930693727921,0.0523297485782121,0.043763782279713,2,0.0130418057972931,0.056020366797843,0.0105522599511363,0.00227925136285773,4,0.0368744857855052,0.00792227667003172,0.0454254003137636,0.199164291239817
"1036","ABE ATIYEH","NCAA 2021/2022","Boston College Eagles",3.7248,148423,1.48902024452381,12.1204717052981,2.58026638630384,2.86901145415654,3.72351814776098,1.53326013411678,0.813559322033898,12.9611787593319,0,0,0,1.05937825509267,0,7.15065296320025,0.809184854152563,4.62663569313865,6.03063170595433,0.279989196638097,0.0475904119513606,0.307209012841749,0.236707904107597,0.126501688333348,0.541765382969631,1,0.99534935841935,0.00326417332555599,0.00138646825509414,1,0.965172738513725,0.0232918084674375,0.00404625722801151,0.00283855421017567,3,4.08428324292885e-05,2.28974890230329e-05,0.00319551298661348,4.92001749019338e-06,1,0.00135723444094186,2.09582615819811e-06,1.73868525060188e-05,9.75113548806947e-06
